Zone,Produit,Origine,Aliments pour animaux,Autres Utilisations,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure,Exportations - Quantité,Importations - Quantité,Nourriture,Pertes,Production,Semences,Traitement,Variation de stock,Categorie
Afrique Du Sud,Seigle,Vegetale,0.0,0.0,0.0,0.03,0.0,0.0,2000000.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,Céréales
Afrique Du Sud,Soja,Vegetale,8000000.0,0.0,12.0,1.27,0.63,1.32,732000000.0,18000000.0,5000000.0,67000000.0,24000000.0,785000000.0,23000000.0,611000000.0,-40000000.0,Oléagineux
Afrique Du Sud,Sorgho,Vegetale,29000000.0,0.0,11.0,1.35,0.09,0.32,192000000.0,61000000.0,56000000.0,71000000.0,13000000.0,147000000.0,2000000.0,78000000.0,50000000.0,Céréales
Afrique Du Sud,Sucre (équivalent brut),Vegetale,0.0,0.0,319.0,35.19,0.0,0.0,1908000000.0,942000000.0,741000000.0,1857000000.0,0.0,2435000000.0,0.0,51000000.0,-326000000.0,Sucres et édulcorants
Afrique Du Sud,Sucre de betterave,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sucres et édulcorants
Afrique Du Sud,Sucre de canne,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,20033000000.0,0.0,0.0,0.0,1002000000.0,20033000000.0,0.0,19031000000.0,0.0,Sucres et édulcorants
Afrique Du Sud,Sésame,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,Oléagineux
Afrique Du Sud,Thé,Vegetale,0.0,0.0,0.0,0.35,0.0,0.1,18000000.0,8000000.0,26000000.0,18000000.0,0.0,1000000.0,0.0,0.0,0.0,Boissons stimulantes
Afrique Du Sud,Tomates,Vegetale,0.0,0.0,5.0,9.59,0.05,0.27,561000000.0,65000000.0,81000000.0,506000000.0,55000000.0,546000000.0,0.0,0.0,0.0,Légumes
Afrique Du Sud,Viande d'ovins et caprins,Animale,0.0,0.0,25.0,4.28,2.1,1.53,226000000.0,1000000.0,13000000.0,226000000.0,0.0,213000000.0,0.0,0.0,0.0,Viandes
Afrique Du Sud,Viande de bovins,Animale,0.0,10000000.0,111.0,18.03,8.82,7.23,961000000.0,28000000.0,36000000.0,952000000.0,0.0,953000000.0,0.0,0.0,0.0,Viandes
Afrique Du Sud,Viande de suidés,Animale,0.0,0.0,42.0,4.16,4.17,1.11,220000000.0,25000000.0,29000000.0,220000000.0,0.0,216000000.0,0.0,0.0,0.0,Viandes
Afrique Du Sud,Viande de volailles,Animale,0.0,0.0,151.0,37.57,9.73,14.85,1983000000.0,54000000.0,356000000.0,1983000000.0,0.0,1679000000.0,0.0,0.0,2000000.0,Viandes
Afrique Du Sud,Viande et autres,Animale,2000000.0,0.0,3.0,0.88,0.07,0.44,48000000.0,4000000.0,2000000.0,46000000.0,0.0,50000000.0,0.0,0.0,0.0,Viandes
Afrique Du Sud,Vin,Vegetale,0.0,0.0,14.0,7.71,0.0,0.0,546000000.0,605000000.0,3000000.0,407000000.0,0.0,1098000000.0,0.0,139000000.0,50000000.0,Boissons alcoolisees
Afrique Du Sud,Épices et autres,Vegetale,0.0,0.0,1.0,0.13,0.05,0.05,7000000.0,17000000.0,13000000.0,7000000.0,0.0,0.0,0.0,0.0,11000000.0,Epices
Albanie,Abats comestible,Animale,0.0,0.0,11.0,3.5,0.4,1.6,11000000.0,0.0,1000000.0,11000000.0,0.0,10000000.0,0.0,0.0,0.0,Viandes
Albanie,Agrumes et autres,Vegetale,0.0,0.0,0.0,0.24,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Albanie,"Alcool, non comestible",Vegetale,0.0,4000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Boissons alcoolisees
Albanie,Aliments pour enfants,Vegetale,0.0,0.0,1.0,0.09,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Produits divers
Albanie,Ananas,Vegetale,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
Albanie,Animaux aquatiques et autres,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Arachides decortiquees,Vegetale,0.0,0.0,2.0,0.15,0.2,0.11,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Albanie,Avoine,Vegetale,25000000.0,0.0,1.0,0.13,0.01,0.03,28000000.0,0.0,1000000.0,0.0,1000000.0,27000000.0,1000000.0,0.0,0.0,Céréales
Albanie,Bananes,Vegetale,0.0,0.0,10.0,6.24,0.05,0.12,20000000.0,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Albanie,Bananes plantains,Vegetale,0.0,0.0,0.0,0.17,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Albanie,Beurre et ghee,Animale,0.0,0.0,23.0,1.19,2.65,0.03,4000000.0,0.0,0.0,4000000.0,0.0,4000000.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Bière,Vegetale,0.0,0.0,36.0,26.98,0.0,0.37,86000000.0,1000000.0,28000000.0,86000000.0,0.0,58000000.0,0.0,0.0,0.0,Boissons alcoolisees
Albanie,Blé,Vegetale,18000000.0,130000000.0,1056.0,138.64,5.85,33.64,650000000.0,4000000.0,360000000.0,440000000.0,44000000.0,294000000.0,18000000.0,0.0,0.0,Céréales
Albanie,Boissons alcooliques,Vegetale,0.0,0.0,21.0,2.65,0.0,0.0,8000000.0,1000000.0,1000000.0,8000000.0,0.0,8000000.0,0.0,0.0,0.0,Boissons alcoolisees
Albanie,Boissons fermentés,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boissons alcoolisees
Albanie,Café,Vegetale,0.0,0.0,3.0,2.48,0.0,0.42,8000000.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Albanie,Cephalopodes,Animale,0.0,0.0,1.0,0.37,0.01,0.15,1000000.0,1000000.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Citrons et limes,Vegetale,0.0,0.0,1.0,1.55,0.01,0.03,5000000.0,0.0,2000000.0,5000000.0,0.0,3000000.0,0.0,0.0,0.0,Fruits
Albanie,Coco (inclut coprah),Vegetale,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Albanie,Crustacés,Animale,0.0,0.0,0.0,0.32,0.0,0.09,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Crème,Animale,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lait et fromage
Albanie,Céréales et autres,Vegetale,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
Albanie,Dattes,Vegetale,0.0,0.0,16.0,3.8,0.04,0.16,12000000.0,0.0,0.0,12000000.0,0.0,12000000.0,0.0,0.0,0.0,Fruits
Albanie,Edulcorants autres,Vegetale,0.0,0.0,16.0,29.19,0.0,0.0,93000000.0,3000000.0,96000000.0,93000000.0,0.0,0.0,0.0,0.0,0.0,Sucres et édulcorants
Albanie,Feve de cacao,Vegetale,0.0,0.0,13.0,0.72,1.17,0.16,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Albanie,Fruits et autres,Vegetale,0.0,0.0,63.0,44.48,0.43,0.92,148000000.0,2000000.0,17000000.0,141000000.0,7000000.0,134000000.0,0.0,0.0,0.0,Fruits
Albanie,Graines colza et moutarde,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Albanie,Graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,Oléagineux
Albanie,Graines de tournesol,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,1000000.0,0.0,Oléagineux
Albanie,Graisses animales crue,Animale,0.0,0.0,28.0,1.32,3.11,0.1,5000000.0,0.0,2000000.0,4000000.0,0.0,3000000.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Haricots,Vegetale,1000000.0,0.0,46.0,5.04,0.22,2.92,28000000.0,0.0,2000000.0,16000000.0,8000000.0,28000000.0,3000000.0,0.0,-2000000.0,Légumineuses
Albanie,Huile de plantes oléifères et autres,Vegetale,0.0,1000000.0,26.0,1.12,2.97,0.02,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile d'arachide,Vegetale,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile d'olive,Vegetale,0.0,0.0,14.0,0.57,1.55,0.0,2000000.0,0.0,1000000.0,2000000.0,0.0,1000000.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de coco,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de colza et moutarde,Vegetale,0.0,0.0,1.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de germe de maïs,Vegetale,0.0,0.0,7.0,0.27,0.74,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de palme,Vegetale,0.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de palmistes,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de soja,Vegetale,0.0,0.0,3.0,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de sésame,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huile de tournesol,Vegetale,0.0,13000000.0,121.0,4.99,13.66,0.0,29000000.0,1000000.0,29000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huiles de foie de poisson,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Huiles de poissons,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Albanie,Lait (exclut beurre),Animale,101000000.0,2000000.0,533.0,303.72,31.43,29.96,1153000000.0,0.0,23000000.0,964000000.0,87000000.0,1131000000.0,0.0,0.0,0.0,Lait et fromage
Albanie,Légumes et autres,Vegetale,70000000.0,0.0,98.0,157.05,0.76,4.07,591000000.0,33000000.0,8000000.0,498000000.0,22000000.0,615000000.0,0.0,0.0,0.0,Légumes
Albanie,Légumineuses et autres,Vegetale,1000000.0,0.0,3.0,0.34,0.02,0.22,3000000.0,0.0,0.0,1000000.0,0.0,3000000.0,1000000.0,0.0,0.0,Légumineuses
Albanie,Manioc,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Albanie,Maïs,Vegetale,361000000.0,3000000.0,13.0,1.79,0.04,0.31,420000000.0,0.0,68000000.0,6000000.0,44000000.0,372000000.0,3000000.0,3000000.0,-20000000.0,Céréales
Albanie,Miel,Vegetale,0.0,0.0,8.0,0.95,0.0,0.01,3000000.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,Sucres et édulcorants
Albanie,Millet,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
Albanie,Miscellanees,Vegetale,0.0,0.0,5.0,0.0,0.06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Produits divers
Albanie,Mollusques et autres,Animale,0.0,0.0,0.0,0.33,0.0,0.02,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Noix,Vegetale,0.0,0.0,27.0,4.21,2.07,0.61,14000000.0,4000000.0,3000000.0,13000000.0,0.0,13000000.0,0.0,0.0,2000000.0,Fruit à coques
Albanie,Oeufs,Animale,0.0,0.0,46.0,12.45,3.28,3.65,47000000.0,1000000.0,0.0,40000000.0,7000000.0,48000000.0,0.0,0.0,0.0,Oeufs
Albanie,Oignons,Vegetale,0.0,0.0,25.0,29.69,0.16,0.89,94000000.0,1000000.0,5000000.0,94000000.0,0.0,91000000.0,0.0,0.0,0.0,Légumes
Albanie,Olives,Vegetale,0.0,0.0,69.0,23.0,6.99,0.69,82000000.0,2000000.0,2000000.0,73000000.0,2000000.0,92000000.0,0.0,7000000.0,-10000000.0,Oléagineux
Albanie,Oranges et mandarines,Vegetale,0.0,0.0,11.0,12.59,0.03,0.21,41000000.0,2000000.0,26000000.0,40000000.0,1000000.0,17000000.0,0.0,0.0,0.0,Fruits
Albanie,Orge,Vegetale,7000000.0,1000000.0,1.0,0.16,0.0,0.03,19000000.0,0.0,14000000.0,1000000.0,1000000.0,7000000.0,0.0,9000000.0,-2000000.0,Céréales
Albanie,Palmistes,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Albanie,Pamplemousse,Vegetale,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
Albanie,Patates douces,Vegetale,0.0,0.0,1.0,0.34,0.0,0.01,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,2000000.0,Racines et tubercules
Albanie,Perciform,Animale,0.0,0.0,1.0,0.98,0.02,0.22,3000000.0,0.0,1000000.0,3000000.0,0.0,2000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Piments,Vegetale,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Albanie,Plantes aquatiques,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Plantes oleiferes et autres,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Albanie,Pois,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Légumes
Albanie,Poissons d'eau douce,Animale,0.0,0.0,1.0,0.76,0.05,0.22,2000000.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Poissons marins et autres,Animale,0.0,0.0,1.0,0.67,0.04,0.19,2000000.0,0.0,1000000.0,2000000.0,0.0,1000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Poissons pelagiques,Animale,0.0,0.0,4.0,1.44,0.18,0.47,5000000.0,8000000.0,12000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Albanie,Poivre,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Albanie,Pommes,Vegetale,0.0,0.0,33.0,24.6,0.27,0.2,82000000.0,3000000.0,9000000.0,78000000.0,4000000.0,76000000.0,0.0,0.0,0.0,Fruits
Albanie,Pommes de terre,Vegetale,75000000.0,5000000.0,77.0,41.26,0.11,1.89,262000000.0,2000000.0,27000000.0,131000000.0,23000000.0,237000000.0,29000000.0,0.0,0.0,Racines et tubercules
Albanie,Racines (non définies),Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Albanie,Raisin,Vegetale,0.0,0.0,86.0,48.16,0.4,0.92,209000000.0,0.0,5000000.0,153000000.0,2000000.0,204000000.0,0.0,54000000.0,0.0,Fruits
Albanie,Riz (équivalent blanchi),Vegetale,0.0,0.0,68.0,7.78,0.16,1.34,25000000.0,0.0,25000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0,Céréales
Albanie,Seigle,Vegetale,0.0,0.0,5.0,0.69,0.02,0.13,3000000.0,0.0,0.0,2000000.0,1000000.0,3000000.0,0.0,0.0,0.0,Céréales
Albanie,Soja,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Albanie,Sorgho,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
Albanie,Sucre (équivalent brut),Vegetale,0.0,13000000.0,173.0,17.5,0.0,0.0,69000000.0,0.0,65000000.0,56000000.0,0.0,4000000.0,0.0,0.0,0.0,Sucres et édulcorants
Albanie,Sucre de betterave,Vegetale,1000000.0,0.0,0.0,0.0,0.0,0.0,40000000.0,0.0,0.0,0.0,0.0,40000000.0,0.0,39000000.0,0.0,Sucres et édulcorants
Albanie,Sésame,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Albanie,Thé,Vegetale,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Albanie,Tomates,Vegetale,0.0,0.0,28.0,58.36,0.33,1.33,207000000.0,25000000.0,6000000.0,185000000.0,22000000.0,226000000.0,0.0,0.0,0.0,Légumes
Albanie,Viande d'ovins et caprins,Animale,0.0,0.0,85.0,15.32,6.72,5.66,49000000.0,0.0,0.0,49000000.0,0.0,49000000.0,0.0,0.0,0.0,Viandes
Albanie,Viande de bovins,Animale,0.0,0.0,101.0,22.5,6.78,9.36,71000000.0,0.0,2000000.0,71000000.0,0.0,70000000.0,0.0,0.0,0.0,Viandes
Albanie,Viande de suidés,Animale,0.0,0.0,83.0,10.88,7.9,2.73,35000000.0,0.0,17000000.0,35000000.0,0.0,17000000.0,0.0,0.0,0.0,Viandes
Albanie,Viande de volailles,Animale,0.0,0.0,67.0,13.23,5.12,4.94,42000000.0,0.0,25000000.0,42000000.0,0.0,17000000.0,0.0,0.0,0.0,Viandes
Albanie,Viande et autres,Animale,0.0,0.0,0.0,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viandes
Albanie,Vin,Vegetale,0.0,0.0,15.0,7.97,0.0,0.0,25000000.0,0.0,2000000.0,25000000.0,0.0,38000000.0,0.0,0.0,-15000000.0,Boissons alcoolisees
Albanie,Épices et autres,Vegetale,0.0,0.0,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Algérie,Abats comestible,Animale,0.0,0.0,4.0,1.45,0.18,0.63,57000000.0,0.0,1000000.0,57000000.0,0.0,56000000.0,0.0,0.0,0.0,Viandes
Algérie,Agrumes et autres,Vegetale,0.0,0.0,0.0,0.23,0.0,0.0,9000000.0,0.0,9000000.0,9000000.0,0.0,1000000.0,0.0,0.0,0.0,Fruits
Algérie,"Alcool, non comestible",Vegetale,0.0,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Boissons alcoolisees
Algérie,Aliments pour enfants,Vegetale,0.0,0.0,6.0,0.55,0.04,0.23,22000000.0,0.0,22000000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,Produits divers
Algérie,Ananas,Vegetale,0.0,0.0,0.0,0.26,0.0,0.0,10000000.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Algérie,Animaux aquatiques et autres,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Algérie,Arachides decortiquees,Vegetale,0.0,0.0,5.0,0.28,0.38,0.21,55000000.0,0.0,53000000.0,11000000.0,0.0,2000000.0,0.0,44000000.0,0.0,Oléagineux
Algérie,Avoine,Vegetale,107000000.0,0.0,0.0,0.01,0.0,0.0,122000000.0,0.0,8000000.0,0.0,6000000.0,113000000.0,8000000.0,0.0,0.0,Céréales
Algérie,Bananes,Vegetale,0.0,0.0,10.0,6.3,0.02,0.17,274000000.0,0.0,274000000.0,247000000.0,27000000.0,0.0,0.0,0.0,0.0,Fruits
Algérie,Bananes plantains,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
Algérie,Beurre et ghee,Animale,0.0,0.0,11.0,0.5,1.2,0.01,20000000.0,0.0,15000000.0,20000000.0,0.0,5000000.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Bière,Vegetale,0.0,0.0,6.0,4.8,0.0,0.07,188000000.0,0.0,23000000.0,188000000.0,0.0,165000000.0,0.0,0.0,0.0,Boissons alcoolisees
Algérie,Blé,Vegetale,545000000.0,820000000.0,1424.0,185.42,5.34,42.97,9461000000.0,2000000.0,6343000000.0,7270000000.0,672000000.0,3299000000.0,153000000.0,0.0,-180000000.0,Céréales
Algérie,Boissons alcooliques,Vegetale,0.0,0.0,1.0,0.18,0.0,0.0,7000000.0,0.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,Boissons alcoolisees
Algérie,Boissons fermentés,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boissons alcoolisees
Algérie,Café,Vegetale,0.0,0.0,4.0,3.3,0.0,0.6,129000000.0,0.0,129000000.0,129000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Algérie,Cephalopodes,Animale,0.0,0.0,0.0,0.05,0.0,0.02,2000000.0,1000000.0,1000000.0,2000000.0,0.0,1000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Algérie,Citrons et limes,Vegetale,0.0,0.0,1.0,1.91,0.02,0.02,83000000.0,0.0,2000000.0,75000000.0,8000000.0,81000000.0,0.0,0.0,0.0,Fruits
Algérie,Coco (inclut coprah),Vegetale,0.0,0.0,0.0,0.06,0.02,0.0,3000000.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Algérie,Crustacés,Animale,0.0,0.0,0.0,0.12,0.0,0.03,5000000.0,0.0,3000000.0,5000000.0,0.0,2000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Algérie,Céréales et autres,Vegetale,2000000.0,0.0,0.0,0.03,0.0,0.01,4000000.0,0.0,4000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Céréales
Algérie,Dattes,Vegetale,0.0,0.0,101.0,20.93,0.21,0.84,855000000.0,21000000.0,27000000.0,821000000.0,34000000.0,848000000.0,0.0,0.0,0.0,Fruits
Algérie,Edulcorants autres,Vegetale,0.0,0.0,6.0,0.6,0.0,0.0,24000000.0,0.0,24000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,Sucres et édulcorants
Algérie,Feve de cacao,Vegetale,0.0,0.0,10.0,1.06,0.83,0.22,41000000.0,0.0,41000000.0,41000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Algérie,Fruits et autres,Vegetale,0.0,0.0,39.0,29.1,0.26,0.57,1202000000.0,1000000.0,55000000.0,1141000000.0,61000000.0,1148000000.0,0.0,0.0,0.0,Fruits
Algérie,Girofles,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Algérie,Graines colza et moutarde,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,49000000.0,0.0,2000000.0,1000000.0,5000000.0,47000000.0,0.0,42000000.0,0.0,Oléagineux
Algérie,Graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Algérie,Graines de tournesol,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,Oléagineux
Algérie,Graisses animales crue,Animale,0.0,1000000.0,6.0,0.25,0.66,0.0,10000000.0,0.0,1000000.0,10000000.0,0.0,10000000.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Haricots,Vegetale,0.0,0.0,14.0,1.55,0.06,0.92,64000000.0,0.0,63000000.0,61000000.0,3000000.0,1000000.0,0.0,0.0,0.0,Légumineuses
Algérie,Huile de plantes oléifères et autres,Vegetale,0.0,3000000.0,47.0,1.99,5.3,0.04,81000000.0,2000000.0,79000000.0,78000000.0,0.0,3000000.0,0.0,0.0,1000000.0,Huiles et graisses
Algérie,Huile graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Huile d'arachide,Vegetale,0.0,0.0,12.0,0.5,1.37,0.0,20000000.0,0.0,0.0,20000000.0,0.0,20000000.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Huile d'olive,Vegetale,0.0,0.0,42.0,1.73,4.74,0.0,68000000.0,0.0,0.0,68000000.0,0.0,68000000.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Huile de coco,Vegetale,0.0,0.0,1.0,0.03,0.07,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Huile de colza et moutarde,Vegetale,0.0,0.0,11.0,0.46,1.2,0.01,18000000.0,0.0,3000000.0,18000000.0,0.0,15000000.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Huile de germe de maïs,Vegetale,0.0,0.0,1.0,0.05,0.13,0.0,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Algérie,Huile de palme,Vegetale,0.0,52000000.0,18.0,0.74,2.03,0.0,82000000.0,3000000.0,120000000.0,29000000.0,0.0,0.0,0.0,0.0,-35000000.0,Huiles et graisses
